59905.406	58853.457	58316.355	57656.484	56909.094	56399.203	55872.727	54933.406	53861.645	52919.74	52415.938	51084.96	49944.63	49961.633	48464.434	46803.92	46693.7	44166.75	42952.367	41377.758	40422.008	39437.1	38680.797	37639.188	35480.58	36657.516	33165.35	32617.402	32713.043	30572.541	28492.848	32085.682	29413.582	30624.666	28359.074	27300.164	28478.266	28092.15	27882.33	27636.094	27032.65	25743.754	26166.582	24963.988	26682.217	25367.58	25535.488	25531.41	24897.838	24589.688	24640.723	23371.64	23875.12	24312.84	23213.242	23918.656	23575.719	23654.8	23244.355	23249.508	22936.074	23305.312	23068.21	22377.23	23217.629	23219.762	23107.838	22792.18	23116.898	22344.2	22380.184	22896.934	22859.314	23094.713	22539.783	22424.156	22682.732	22776.156	22458.492	22486.553	22410.104	22645.262	22349.414	22320.2	22998.236	22496.93	22070.934	22060.951	22380.482	21928.48	21988.98	21931.277	22071.531	21786.225	22026.695	22035.303	21790.164	21855.238	22020.125	21887.076	21909.387	21934.012	21862.984	21756.35	21869.773	21941.086	21845.113	21760.7	21813.914	21702.521	21695.752	21728.504	21699.787	21742.066	22009.07	21586.816	21647.193	21714.67	21704.58	21675.504	21647.305	21602.293	21586.533	21623.428	21621.367	21653.508	21661.008	21612.998	21655.008	21684.074	21562.078	21615.64	21609.477	21588.373	21584.125	21543.658	21583.04	21541.145	21532.027	21523.328	21562.84	21522.727	21549.26	21526.242	21529.762	21520.441	21541.713	21511.898	21491.906	21547.467	21527.059	21495.191	21511.207	21533.176	21500.66	21891.857	21522.992	21501.143	21528.031	21488.457	21523.926	21518.992	21469.283	21503.988	21464.771	21505.287	21509.887	21513.46	21484.375	21484.797	21503.723	21459.145	21472.074	21461.523	21447.71	21614.635	21475.75	21454.184	21516.664	21461.523	21446.193	21491.885	21477.246	21442.338	21439.729	21477.371	21460.55	21434.545	21784.04	21454.895	21464.357	21447.34	21479.52	21439.96	21463.273	21481.695	21468.412	21429.926	21439.88	21448.01	21459.766	21426.385	21433.602	21451.092	21451.713	21442.928	21486.213	21441.176	21473.453	21427.46	21428.863	21424.033	21437.008	21432.914	21475.05	21427.95	21429.463	21421.658	21429.156	21445.758	21469.045	21435.81	21447.129	21440.125	21418.3	21428.477	21448.3	21431.176	21433.04	21423.672	21663.229	21436.025	21457.115	21417.895	21415.527	21419.111	21409.418	21411.996	21435.45	21406.64	21427.836	21426.285	21423.191	21415.398	21433.477	21438.031	21438.959	21421.223	21414.596	21417.125	21419.248	21415.283	21425.059	21441.125	21430.406	21394.492	21404.674	21450.242	21415.738	21425.947	21390.123	21413.86	21404.176	21415.824	21424.836	21430.758	21437.025	21404.59	21384.861	21417.262	21440.6	21425.523	21411.484	21410.418	21421.484	21384.605	21429.25	21403.05	21398.246	21421.023	21407.902	21387.674	21613.781	21392.762	21393.38	21384.516	21416.809	21415.797	21389.678	21419.27	21407.498	21390.363	21381.986	21417.34	21447.725	21489.973	21427.137	21387.512	21390.799	21377.434	21420.283	21395.184	21408.723	21426.82	21427.102	21402.459	21404.877	21401.783	21385.426	21396.316	21377.633	21394.217	21404.05	21559.809	21375.334	21417.055	21385.414	21381.621	21366.777	21408.412	21406.906	21388.393	21410.484	21380.016	21385.047	21417.889	21426.34	21474.965	21417.82	21407.344	21434.477	21414.48	21412.047	21412.41	21432.008	21429.41	21390.45	21386.324	21432.62	21387.49	21393.434	21413.203	21417.809	21393.447	21375.875	21392.11	21400.24	21388.771	21397.705	21434.342	21417.367	21418.377	21402.17	21402.035	21430.785	21408.62	21403.977	21420.25	21370.068	21375.648	21383.738	21381.334	21347.885	21420.967	21439.504	21376.03	21368.584	21394.79	21396.326	21548.621	21376.125	21481.799	21369.629	21406.314	21394.621	21398.582	21387.973	21426.129	21388.195	21410.592	21411.34	21408.87	21386.32	21404.242	21411.504	21406.316	21382.258	21375.916	21380.062	21379.371	21416.031	21393.299	21391.652	21385.27	21395.44	21377.324	21371.572	21375.385	21387.674	21381.654	21423.953	21380.662	21374.008	21442.133	21407.516	21402.03	21409.33	21368.588	21410.838	21383.943	21409.941	21382.256	21377.15	21447.8	21403.252	21381.967	21414.777	21387.293	21376.918	21378.16	21371.781	21390.623	21401.656	21397.441	21407.025	21371.977	21398.404	21411.61	21373.98	21390.428	21383.242	21386.121	21366.535	21540.09	21443.873	21389.86	21377.123	21374.688	21353.535	21395.898	21402.816	21380.3	21402.246	21368.244	21553.254	21402.934	21386.36	21399.957	21360.725	21400.48	21455.094	21380.371	21414.23	21383.37	21422.094	21355.799	21374.914	21378.025	21393.037	21380.02	21379.756	21380.438	21369.91	21377.768	21374.543	21375.625	21364.229	21398.887	21377.523	21361.865	21422.404	21411.723	21401.387	21402.162	21418.246	21396.52	21372.77	21399.098	21355.113	21394.031	21379.78	21377.957	21402.617	21374.273	21380.176	21372.55	21395.805	21371.668	21398.545	21397.117	21389.14	21366.64	21418.38	21394.7	21364.484	21380.072	21400.81	21405.254	21412.285	21397.26	21537.25	21376.912	21364.73	21373.121	21366.035	21382.342	21369.504	21395.945	21402.344	21377.71	21367.172	21387.75	21402.426	21394.59	21379.34	21367.307	21374.521	21397.254	21404.406	21381.846	21405.55	21382.484	21376.867	21386.031	21395.938	21407.633	21404.508	21374.19	21365.953	21374.342	21395.443	21381.643	21378.957	21355.621	21399.156	21375.887	21408.266	21405.396	21376.46	21380.639	21397.762	21366.639	21386.855	21393.166	21400.203	21414.24	21367.941	21392.615	21378.766	21410.64	21389.092	21392.383	21384.512	21378.844	21374.25	21389.152	21370.387	21370.373	21373.96	21391.006	21363.08	21402.334	21496.86	21357.52	21410.193	21429.51	21381.805	21386.252	21398.215	21361.756	21411.146	21374.098	21376.504	21390.148	21383.49	21391.512	21421.84	21387.273	21365.17	21393.922	21379.516	21368.484	21393.43	21416.676	21389.05	21376.885	21392.143	21373.117	21412.889	21391.605	21426.434	21375.734	21391.078	21371.883	21360.195	21425.61	21390.945	21363.145	21359.92	21366.37	21397.34	21399.465	21379.36	21510.879	21382.305	21379.178	21369.578	21360.717	21365.025	21383.582	21384.434	21383.727	21371.916	21380.398	21377.512	21383.672	21363.412	21382.494	21369.5	21393.955	21362.078	21362.383	21393.213	21404.768	21382.793	21365.549	21379.71	21491.16	21400.117	21380.93	21368.277	21403.701	21376.414	21354.008	21371.094	21400.84	21392.164	21380.83	21381.293	21351.934	21366.21	21381.186	21382.062	21392.129	21391.387	21406.938	21386.441	21408.584	21378.574	21369.05	21386.69	21372.463	21377.078	21377.15	21384.52	21396.418	21404.115	21392.04	21402.055	21404.436	21406.438	21410.58	21408.04	21366.66	21366.363	21363.254	21407.031	21409.965	21356.133	21368.486	21393.578	21378.012	21370.176	21375.54	21381.914	21383.441	21368.693	21394.768	21368.578	21389.68	21384.35	21357.621	21381.729	21368.633	21367.316	21382.049	21368.777	21376.172	21371.629	21406.41	21375.184	21392.582	21401.268	21394.496	21371.625	21381.234	21386.35	21365.98	21469.824	21399.209	21381.621	21403.91	21385.91	21378.18	21382.531	21375.762	21394.8	21376.96	21377.71	21362.145	21388.438	21386.96	21385.346	21394.46	21391.71	21377.691	21371.2	21376.969	21384.781	21386.617	21372.133	21412.09	21385.2	21378.426	21362.566	21461.29	21376.041	21373.773	21391.447	21382.99	21402.54	21373.121	21365.246	21366.918	21371.46	21390.053	21399.197	21378.348	21393.623	21365.674	21368.473	21403.234	21369.664	21393.418	21365.812	21356.156	21403.652	21386.396	21381.94	21390.14	21384.95	21374.914	21380.08	21398.113	21386.053	21370.262	21388.656	21393.92	21381.543	21382.838	21391.47	21393.512	21363.418	21364.68	21360.586	21376.637	21369.54	21381.445	21410.82	21354.09	21366.762	21382.752	21350.312	21408.19	21384.344	21381.703	21373.066	21353.064	21390.875	21471.395	21385.053	21394.508	21372.107	21355.781	21400.268	21385.676	21383.197	21394.344	21386.555	21365.568	21377.047	21370.104	21360.254	21354.814	21378.527	21401.148	21406.182	21364.143	21371.973	21373.172	21370.4	21377.68	21367.617	21365.564	21385.688	21371.773	21369.297	21365.082	21388.773	21439.893	21379.643	21373.102	21351.094	21392.227	21380.086	21374.559	21353.043	21380.535	21379.451	21387.805	21360.883	21395.037	21404.422	21388.547	21388.82	21387.469	21425.457	21384.0	21388.434	21393.113	21357.895	21390.557	21404.715	21380.82	21382.953	21386.742	21379.996	21365.268	21370.395	21375.45	21368.738	21360.258	21382.957	21369.86	21380.352	21385.85	21401.29	21378.3	21363.477	21403.582	21410.203	21367.875	21375.219	21404.215	21370.225	21360.414	21394.992	21437.223	21393.783	21360.852	21382.33	21346.34	21410.113	21377.664	21398.365	21377.184	21362.54	21397.559	21366.129	21410.16	21375.094	21369.223	21384.467	21377.457	21382.543	21388.598	21378.557	21373.225	21349.756	21347.277	21402.943	21387.092	21368.213	21376.342	21365.283	21378.42	21380.504	21379.36	21371.492	21393.951	21376.434	21443.348	21328.812	21383.49	21391.28	21362.844	21361.229	21370.688	21387.4	21360.078	21368.438	21365.127	21371.162	21381.967	21372.865	21396.578	21380.926	21392.344	21376.242	21405.242	21393.959	21371.45	21395.816	21368.936	21372.312	21366.777	21367.863	21381.035	21385.547	21387.375	21375.703	21370.473	21364.469	21410.387	21408.412	21399.611	21391.715	21360.223	21437.844	21388.902	21366.781	21365.996	21333.717	21398.238	21378.127	21381.418	21369.24	21378.17	21355.22	21390.852	21390.48	21391.664	21347.86	21385.941	21332.111	21391.836	21382.688	21392.545	21407.176	21362.2	21417.037	21382.984	21403.535	21386.35	21394.777	21373.074	21382.453	21369.236	21370.672	21337.04	21344.688	21374.328	21369.432	21361.318	21353.195	21404.932	21382.11	21369.455	21377.104	21421.82	21357.023	21361.037	21404.396	21403.127	21391.207	21396.0	21366.225	21354.996	21385.004	21374.24	21375.982	21384.4	21357.783	21358.018	21358.473	21357.54	21385.715	21374.66	21369.328	21377.82	21350.547	21368.984	21376.242	21384.271	21391.082	21372.496	21383.738	21381.781	21357.299	21343.766	21401.059	21373.87	21387.895	21440.148	21386.777	21399.197	21382.457	21350.85	21391.709	21372.975	21391.812	21370.309	21374.953	21370.92	21388.715	21377.955	21371.975	21405.688	21371.914	21334.865	21401.707	21364.787	21393.016	21382.207	21380.387	21372.129	21353.049	21367.602	21375.102	21368.75	21357.822	21388.934	21368.926	21355.078	21383.781	21397.213	21401.684	21369.34	21355.922	21401.969	21359.8	21362.863	21367.773	21358.309	21386.355	21384.746	21451.633	21391.533	21380.68	21361.172	21389.258	21351.533	21395.69	21396.395	21374.53	21376.66	21357.512	21407.146	21370.777	21360.594	21364.668	21382.682	21390.682	21356.906	21380.703	21378.793	21386.465	21390.162	21338.516	21373.314	21365.465	21361.316	21374.355	21385.51	21352.008	21361.557	21369.291	21385.373	21363.916	21391.945	21411.586	21376.148	21396.64	21355.854	21391.727	21377.66	21398.629	21372.049	21383.92	21370.273	21365.477	21363.16	21359.59	21405.139	21385.828	21365.596	21435.766	21397.969	21382.246	21349.26	21404.715	21374.762	21386.373	21366.676	21349.188	21344.637	21360.03	21365.992	21399.969	21384.592	21384.844	21365.479	21384.191	21377.389	21360.799	21384.275	21377.74	21382.264	21346.52	21439.28	21375.787	21333.05	21369.102	21389.285	21378.082	21369.54	21372.488	21366.945	21381.35	21387.914	21373.408	21370.951	21361.56	21369.775	21390.418	21380.076	21386.02	21367.783	21381.473	21425.844	21388.062	21379.695	21376.697	21367.277	21369.986	21371.658	21400.629	21394.273	21395.781	21393.295	21364.729	21337.52	21442.508	21389.062	21356.174	21387.291	21360.86	21390.092	21395.908	21357.055	21355.926	21364.46	21370.941	21367.63	21353.352	21393.059	21385.46	21379.223	21378.799	21401.441	21402.824	21371.062	21366.2	21381.28	21374.137	21365.11	21339.488	21387.137	21359.354	21378.047	21394.055	21385.365	21354.326	21367.229	21354.63	21379.152	21367.975	21397.223	21348.525	21378.316	21394.793	21371.355	21386.174	21390.137	21381.646	21373.414	21401.61	21403.705	21358.5	21376.285	21369.29	21359.08	21390.836	21377.7	21370.676	21389.988	21346.24	21353.963	21375.146	21380.021	21367.004	21384.766	21366.328	21387.29	21348.79	21372.014	21398.467	21412.629	21373.863	21355.943	21374.383	21388.557	21378.164	21357.553	21395.828	21379.746	21360.875	21370.043	21397.562	21348.508	21370.996	21405.559	21387.062	21393.11	21391.855	21383.592	21369.617	21373.201	21373.234	21364.39	21382.363	21384.605	21388.094	21386.96	21339.957	21363.746	21378.691	21383.78	21374.305	21357.426	21371.734	21348.852	21377.008	21367.84	21354.96	21352.914	21369.357	21399.18	21383.191	21355.809	21368.016	21391.293	21388.531	21389.637	21345.662	21415.55	21364.719	21368.54	21386.32	21363.387	21384.115	21378.297	21355.45	21426.396	21367.49	21374.219	21353.846	21391.002	21384.547	21382.479	21365.424	21392.63	21367.172	21384.678	21360.414	21355.246	21351.607	21363.453	21410.168	21401.645	21355.96	21355.318	21379.93	21393.326	21387.664	21394.566	21400.98	21392.861	21361.422	21362.594	21351.703	21393.186	21402.012	21364.275	21398.639	21366.43	21379.613	21371.148	21383.941	21376.332	21369.852	21392.883	21352.652	21361.615	21338.617	21376.375	21371.375	21371.377	21359.217	21373.367	21387.047	21375.307	21392.059	21356.75	21364.494	21377.855	21362.125	21407.633	21365.28	21391.094	21349.541	21374.781	21376.676	21375.55	21387.75	21374.45	21419.64	21370.305	21376.77	21364.496	21373.32	21378.898	21384.064	21393.05	21386.088	21375.586	21350.148	21356.256	21386.451	21408.602	21375.533	21371.59	21359.348	21361.312	21394.2	21384.45	21324.926	21384.314	21370.076	21348.531	21357.91	21351.05	21366.164	21408.074	21365.201	21367.281	21374.473	21379.363	21379.191	21385.172	21376.602	21380.646	21372.074	21357.273	21404.094	21347.549	21390.295	21358.361	21370.86	21366.312	21370.344	21369.031	21368.059	21383.238	21364.555	21374.615	21377.082	21388.21	21388.715	21360.598	21352.64	21390.246	21381.049	21368.31	21383.242	21356.219	21377.297	21358.932	21365.387	21371.998	21358.48	21393.967	21400.375	21391.184	21391.352	21371.508	21372.695	21371.094	21376.713	21376.252	21383.629	21357.191	21363.012	21355.55	21417.836	21381.469	21371.668	21376.057	21371.477	21398.508	21372.7	21375.32	21351.129	21383.746	21364.016	21345.398	21397.441	21412.93	21368.32	21384.275	21368.008	21391.453	21396.168	21356.52	21359.293	21374.992	21350.572	21364.7	21371.566	21376.613	21385.26	21384.215	21345.613	21386.34	21387.738	21371.71	21387.625	21371.516	21369.709	21352.676	21366.902	21351.887	21357.775	21358.752	21394.559	21380.639	21338.152	21370.633	21340.512	21379.895	21368.898	21396.533	21354.465	21407.363	21404.42	21357.1	21349.086	21355.15	21351.54	21388.02	21373.46	21379.523	21375.328	21368.508	21384.824	21394.898	21378.418	21400.648	21397.328	21386.115	21348.05	21394.203	21342.688	21372.41	21377.613	21367.953	21398.186	21372.465	21367.04	21368.582	21366.066	21350.504	21384.965	21408.113	21391.578	21341.383	21368.613	21346.07	21390.23	21368.77	21370.8	21408.053	21373.553	21387.781	21374.701	21344.568	21369.867	21375.035	21382.814	21375.895	21355.38	21365.967	21392.438	21356.637	21371.057	21372.332	21395.828	21365.082	21385.766	21362.963	21362.5	21401.555	21384.115	21330.812	21386.164	21385.855	21379.975	21377.13	21352.21	21360.025	21392.227	21386.492	21349.387	21370.328	21347.014	21393.758	21404.766	21347.383	21379.672	21391.053	21374.043	21368.654	21372.719	21398.95	21373.834	21365.71	21374.508	21376.592	21383.488	21400.367	21382.08	21360.398	21367.898	21382.172	21356.035	21381.574	21350.383	21392.117	21378.008	21388.754	21354.99	21381.844	21369.0	21370.605	21380.371	21356.559	21387.625	21375.691	21368.555	21354.06	21349.195	21365.709	21389.098	21406.424	21389.695	21382.334	21345.729	21370.125	21368.105	21358.496	21382.68	21368.879	21375.195	21346.3	21362.11	21382.451	21380.57	21363.092	21342.31	21365.195	21363.22	21359.598	21353.678	21363.766	21347.691	21366.008	21360.383	21385.008	21373.008	21378.566	21356.816	21366.936	21380.816	21398.406	21351.906	21372.734	21368.71	21392.988	21379.656	21388.207	21405.89	21359.445	21351.844	21369.586	21393.348	21396.586	21374.25	21377.516	21383.936	21374.744	21380.477	21357.963	21396.28	21387.56	21379.23	21387.172	21369.83	21372.281	21374.83	21363.48	21391.377	21395.182	21407.2	21358.086	21395.602	21377.9	21375.664	21374.8	21366.734	21356.33	21371.355	21394.96	21389.492	21345.748	21350.309	21386.363	21364.291	21349.469	21362.008	21361.258	21394.545	21404.707	21343.113	21343.535	21375.031	21389.875	21383.682	21366.982	21380.465	21356.023	21370.53	21377.254	21373.658	21343.18	21374.17	21385.479	21356.041	21408.219	21371.902	21367.852	21369.707	21365.744	21358.977	21337.94	21423.424	21348.805	21371.725	21388.172	21389.586	21391.973	21370.965	21356.936	21359.46	21385.617	21365.465	21386.223	21369.613	21377.414	21360.426	21367.828	21392.66	21360.545	21377.584	21378.758	21332.816	21389.207	21380.074	21372.02	21378.934	21378.254	21356.213	21364.322	21387.086	21367.463	21364.47	21352.867	21366.758	21375.178	21397.285	21389.074	21390.127	21357.1	21395.293	21348.967	21353.46	21381.879	21355.16	21387.55	21360.46	21404.453	21342.617	21347.812	21419.516	21335.934	21390.28	21389.824	21362.537	21377.082	21373.389	21348.28	21354.957	21395.531	21375.387	21352.688	21399.398	21354.344	21370.082	21372.797	21371.387	21358.219	21362.982	21363.064	21367.805	21375.53	21354.688	21360.53	21374.676	21399.568
58862.69	25879.963	22363.785	21610.61	21461.115	21439.934	21402.504	21414.682	21413.719	21367.96	21400.57	21376.418	21401.453	21364.75	21388.488	21391.477	21351.494	21390.145	21368.602	21396.408	21358.838	21380.754	21383.508	21346.2	21385.648	21365.107	21393.188	21355.143	21379.531	21380.326	21343.82	21383.783	21363.29	21391.664	21353.646	21377.117	21377.664	21342.55	21382.156	21362.312	21390.809
