method,method_label,mask_family,mask_label,channel_index,channel,normalized_rmse,normalized_mae,evaluation_points
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,61,channel_62,0.8985113525194615,0.8156644936326902,6144
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,62,channel_63,0.894621668684926,0.8114717823982506,6144
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,63,channel_64,0.9136962426821297,0.06094521352196136,6144
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,64,channel_65,0.7690915001799522,0.10206427469066569,6144
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,65,channel_66,1.2034904104154385,1.0738203044794663,6144
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,66,channel_67,0.013643843317847076,0.013523059031928889,6144
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,67,channel_68,0.006135752302622333,0.0023806068895447716,6144
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,68,channel_69,0.017619132628643615,0.0032801688680132554,6144
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,69,channel_70,0.9963141948065812,0.8143133951764275,6144
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,70,channel_71,0.9895464375259558,0.8743979050992386,6144
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,71,channel_72,1.0230659406452258,0.8743619490204494,6144
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,72,channel_73,0.9788979637088181,0.8448790400252525,6144
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,73,channel_74,0.999374089199958,0.7858337355453595,6144
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,74,channel_75,0.9976512171321891,0.8292590869957769,6144
raw_pearson,原值 Pearson Top-8,time_block_50,时间块缺失 50%,75,channel_76,0.9864934798798562,0.7880468708393783,6144
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,0,channel_1,0.020676231853082847,0.016012130893794167,5760
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,1,channel_2,0.028849764448973993,0.015543908686766241,5568
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,2,channel_3,0.04855786203266569,0.02051597267312025,6144
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,3,channel_4,0.0020272486026684028,0.0017210072227448533,6624
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,4,channel_5,0.002378459942257655,0.0020924246929914605,6336
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,5,channel_6,0.002053065829996638,0.0017287450769482688,5280
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,6,channel_7,0.00239263227041874,0.0020972986756515456,5856
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,7,channel_8,0.0019886420302423296,0.001443227790402895,5472
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,8,channel_9,0.0018850419863691314,0.0013316201828362673,5856
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,9,channel_10,0.007942366769770753,0.006631938458045069,4416
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,10,channel_11,0.0007750136425970335,0.000655932374760016,6048
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,11,channel_12,0.5801082761580664,0.42481342292738655,6816
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,12,channel_13,0.5648304782601171,0.4412974402723772,4992
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,13,channel_14,0.8657496963847342,0.49574391251927036,6048
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,14,channel_15,1.0410063255744462,1.0083957009069509,5856
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,15,channel_16,1.4192387459737925,1.1581573903478126,6336
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,16,channel_17,0.5866898156127204,0.4241390491256732,5184
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,17,channel_18,0.5721152782961936,0.4136024829737466,6336
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,18,channel_19,0.6035456647138823,0.4840011773989623,5472
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,19,channel_20,0.5426320240219324,0.35983199108751274,6720
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,20,channel_21,1.1839266638479198,0.9618204453049625,6144
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,21,channel_22,0.8118875853200949,0.6287395190816896,5952
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,22,channel_23,0.8519020108675435,0.7381745323031939,6144
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,23,channel_24,1.001653780197886,0.7528536688407677,6144
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,24,channel_25,0.6968506253878327,0.5407710015332735,5568
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,25,channel_26,0.6209078172261007,0.4834764425203738,5952
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,26,channel_27,0.625941043402582,0.501946263833367,6528
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,27,channel_28,0.6570641015905523,0.5118728493589965,6336
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,28,channel_29,0.80833560108443,0.5948933166547324,6144
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,29,channel_30,0.7793434599898587,0.4568976266314289,5856
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,30,channel_31,1.026003911598326,0.8865430934546549,5952
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,31,channel_32,0.7772669903208996,0.5080370495427321,6624
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,32,channel_33,0.651147465319846,0.4898035630935556,6240
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,33,channel_34,0.5960065930581991,0.4669418412242553,5760
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,34,channel_35,0.6892526411926369,0.5258263909836777,7104
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,35,channel_36,0.5730635887372848,0.44716791806735173,6624
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,36,channel_37,0.6560548360004687,0.5109652581503941,6912
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,37,channel_38,0.7732830249803482,0.449949056999046,5952
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,38,channel_39,0.7535869812195688,0.47933214808666436,7104
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,39,channel_40,0.8024167730203086,0.502840982062648,5856
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,40,channel_41,1.4577339988654199,1.1997230436026964,5568
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,41,channel_42,0.729264659748975,0.5607130206906793,6912
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,42,channel_43,0.7239920749306625,0.5695785146758591,7104
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,43,channel_44,0.7534934679903296,0.609362648835841,5184
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,44,channel_45,0.8502059004734893,0.695289161533316,5664
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,45,channel_46,1.1139134613368735,0.960965475798983,5952
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,46,channel_47,0.694930377739617,0.5403575548566832,5952
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,47,channel_48,0.7138684012433183,0.5436750274627623,5184
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,48,channel_49,0.626140995568294,0.48365772065036644,7200
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,49,channel_50,0.6226307844243916,0.47715881585093606,7200
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,50,channel_51,0.6571055843647886,0.4927768312399273,6624
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,51,channel_52,0.7770178812117436,0.5481453255210677,6240
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,52,channel_53,0.9697031477280701,0.48936707106504584,6912
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,53,channel_54,1.0266869741524844,0.6161948761851906,7392
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,54,channel_55,0.979376950240993,0.5848326112349947,6912
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,55,channel_56,0.983702642341643,0.6870202290289064,6432
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,56,channel_57,0.7478479957524365,0.5104955674976321,5568
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,57,channel_58,0.6769312605638121,0.511631350307255,6144
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,58,channel_59,0.6094574958420492,0.45850634550441677,6048
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,59,channel_60,0.5840326017618016,0.42005797240239956,5952
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,60,channel_61,0.7194668293950324,0.5971339390617377,5952
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,61,channel_62,0.6259752378174306,0.41261927334509063,6816
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,62,channel_63,0.666258680300884,0.46883459208914324,5952
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,63,channel_64,1.4363732820448403,0.2021085291698275,6720
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,64,channel_65,0.48056107752787464,0.06226277940509254,6528
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,65,channel_66,1.1622743583174522,1.0219707137614094,7008
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,66,channel_67,0.012957272073540426,0.01269308794648918,5664
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,67,channel_68,0.005571215300012385,0.002215999494956764,6144
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,68,channel_69,0.015081261327431105,0.0032394706848651055,6432
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,69,channel_70,0.94075161331289,0.7716904938947073,5856
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,70,channel_71,0.8698940190082897,0.7553827818501401,6624
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,71,channel_72,0.8571301143192958,0.7138733492453648,5856
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,72,channel_73,0.950011549840296,0.7911276117604279,4800
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,73,channel_74,0.9276973308183469,0.7379096056789348,6048
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,74,channel_75,0.8047434089464088,0.6157848500386254,6240
diff_pearson,一阶差分 Pearson Top-8,channel_dropout_50,通道丢失 50%,75,channel_76,0.8396442653941122,0.667958757882619,6144
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,0,channel_1,0.026372166727965666,0.024019454576194203,6868
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,1,channel_2,0.024727179693212416,0.021949849466947755,6868
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,2,channel_3,0.0604023865000787,0.032514698734375305,5848
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,3,channel_4,0.0026548203825792994,0.0024905722687612692,6324
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,4,channel_5,0.0029745684988891205,0.0027885403813139842,6188
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,5,channel_6,0.002596851829738972,0.0024336909464354314,6120
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,6,channel_7,0.0030577552098810436,0.002853214525668449,5984
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,7,channel_8,0.0023849561941480042,0.0020008563666444605,6936
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,8,channel_9,0.002633549400149485,0.002419674367658051,5440
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,9,channel_10,0.006813465711430006,0.005677393564626115,6528
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,10,channel_11,0.0010583694639031088,0.0009784461586352427,6800
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,11,channel_12,0.7667878005889254,0.5975455824680082,6188
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,12,channel_13,0.6681209032589074,0.5704315025190471,5916
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,13,channel_14,1.0716677190068484,0.7325018371096294,5916
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,14,channel_15,1.189444812385316,1.1518851572103068,6324
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,15,channel_16,1.3831951113627652,1.089033886279757,5916
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,16,channel_17,0.7288878471038783,0.6103165549226532,6460
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,17,channel_18,0.7883699949985997,0.6399452376183108,5916
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,18,channel_19,0.8037028480323757,0.6582267973779458,6528
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,19,channel_20,0.7739072134698591,0.6343827485113591,6324
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,20,channel_21,1.2715920590528065,1.0514701112259919,5712
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,21,channel_22,1.028375555843316,0.8827262401476088,5916
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,22,channel_23,1.0609120553680695,0.9568807455117626,5712
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,23,channel_24,1.3003268465924465,1.082760563453829,6596
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,24,channel_25,0.9040940987038465,0.7387534486179929,5780
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,25,channel_26,0.7591699737536656,0.6157236356258797,6324
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,26,channel_27,0.7258300418502702,0.6110595159570794,6528
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,27,channel_28,0.8377569358408234,0.6877233246910065,6528
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,28,channel_29,1.054189490840419,0.8312530350749491,5916
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,29,channel_30,1.0841239128296856,0.8478356761257041,6052
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,30,channel_31,1.1998314175541718,1.0828586192042826,6528
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,31,channel_32,0.957922852095295,0.7354675757732452,5440
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,32,channel_33,0.8154133992547464,0.6471526465560444,6188
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,33,channel_34,0.6902306172225923,0.5716812914535734,6664
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,34,channel_35,0.8333482609250374,0.6662906932719826,6800
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,35,channel_36,0.7402619892021718,0.6260263106332722,6324
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,36,channel_37,0.7504111413252705,0.6338069068342794,6460
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,37,channel_38,1.0930090930169518,0.8589352132616718,5984
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,38,channel_39,1.1140270157433274,0.9289577882647913,6392
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,39,channel_40,0.9163062562730482,0.6940386430723361,5916
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,40,channel_41,1.3894462365180082,1.1409599182052401,6324
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,41,channel_42,0.8774076225219024,0.7124873821769658,5644
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,42,channel_43,0.8765446084193178,0.7365329756305833,6052
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,43,channel_44,0.8870619876411374,0.7342448252363091,5984
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,44,channel_45,0.846634432790109,0.6895582763719014,6596
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,45,channel_46,1.061611333422106,0.91043340794435,6596
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,46,channel_47,0.7734139810599265,0.6409746626032299,5984
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,47,channel_48,0.7843749142348857,0.6364587690153338,6596
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,48,channel_49,0.7409669972682265,0.5976040252378667,6120
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,49,channel_50,0.767567672036873,0.6240027279472136,5984
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,50,channel_51,0.797768575748789,0.6563660335553689,6120
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,51,channel_52,0.7913201081117286,0.5975334125972123,5712
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,52,channel_53,0.9895075360256613,0.4937190605440863,5916
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,53,channel_54,1.018925685299398,0.6111218839724046,6188
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,54,channel_55,0.976658714056233,0.5806030791292267,6392
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,55,channel_56,0.9927514649223375,0.6905705231365359,5644
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,56,channel_57,0.9210802575514005,0.7194315945178188,6868
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,57,channel_58,0.9654701303958565,0.7748092497297477,5984
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,58,channel_59,0.8537361151021858,0.669516129431358,6120
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,59,channel_60,0.8240200820811302,0.6788652865287835,6460
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,60,channel_61,0.8857975448586566,0.7704897966908625,5984
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,61,channel_62,0.7072230261388891,0.4925721810752862,6256
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,62,channel_63,0.7555075750539427,0.5625958882547001,5440
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,63,channel_64,0.866273082714782,0.10099611975018657,6868
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,64,channel_65,0.769995146223443,0.09889040381237092,5916
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,65,channel_66,1.2357047732380586,1.1055762000740539,6188
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,66,channel_67,0.013273941801054122,0.013014575973203574,5440
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,67,channel_68,0.005259818636470041,0.0021494160977138985,6596
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,68,channel_69,0.017218617884001586,0.0034980489811294287,6732
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,69,channel_70,0.9756707381656717,0.8007041425936882,6256
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,70,channel_71,0.9172504174403469,0.8019935023028698,5984
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,71,channel_72,0.9099409453712004,0.7598437990202243,6052
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,72,channel_73,0.9606388038045094,0.815721949122786,5644
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,73,channel_74,0.9620627847625051,0.762760802139898,6188
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,74,channel_75,0.8826094077960527,0.6926918894344989,6256
diff_pearson,一阶差分 Pearson Top-8,rectangle_50,矩形缺失 50%,75,channel_76,0.8888412580095674,0.7057728357744405,5780
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,0,channel_1,0.03131904887241104,0.03131904887241114,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,1,channel_2,0.030823011085358905,0.03082301108535887,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,2,channel_3,0.061776246436793025,0.03826161782568308,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,3,channel_4,0.0035204942553846556,0.00352049425538466,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,4,channel_5,0.003979396141772912,0.0039793961417729,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,5,channel_6,0.0034120894865406937,0.0034120894865406893,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,6,channel_7,0.004034633811514256,0.0040346338115142535,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,7,channel_8,0.003057277986814312,0.0030572779868143153,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,8,channel_9,0.0029954621426134744,0.0029954621426134757,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,9,channel_10,0.00098180755672116,0.0009818075567211567,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,10,channel_11,0.0013906179333756387,0.0013906179333756394,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,11,channel_12,0.9398510772407868,0.8563807416029908,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,12,channel_13,0.8846162254195615,0.8080466748024593,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,13,channel_14,1.32387448491808,1.1106795430569185,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,14,channel_15,1.3900508567346463,1.3363077466065605,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,15,channel_16,1.1974954908778113,1.0894706275913455,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,16,channel_17,0.9026281623752923,0.8203692679065484,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,17,channel_18,0.9269881740243137,0.8372543801425008,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,18,channel_19,0.9207190126493133,0.8158940578099266,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,19,channel_20,0.8997010353174636,0.8202638032634798,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,20,channel_21,1.4005898372317596,1.1634787562258728,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,21,channel_22,1.2573465592663116,1.1965969616751806,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,22,channel_23,1.2887087527150476,1.2304633877063458,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,23,channel_24,1.1877575537674563,1.0800583512792048,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,24,channel_25,0.9210552473412348,0.8322551866603503,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,25,channel_26,0.9302925513708153,0.8477012445194614,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,26,channel_27,0.8947233510304696,0.8160056095417457,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,27,channel_28,0.9623298484567467,0.8612828532989218,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,28,channel_29,1.3339616931013767,1.1426582771864415,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,29,channel_30,1.295705995434571,1.1663610007652894,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,30,channel_31,1.3378284325411485,1.280112262802019,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,31,channel_32,1.1623260164222635,1.0554217179069427,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,32,channel_33,1.1600084519065765,1.0543839613498027,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,33,channel_34,0.9109640942675018,0.8318078102457732,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,34,channel_35,0.9660637697787413,0.8656218156958694,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,35,channel_36,0.9147041168052994,0.8221873555999554,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,36,channel_37,0.9151135237866199,0.8257858563193864,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,37,channel_38,1.2962811273438397,1.167237569901259,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,38,channel_39,1.232581262915023,1.1725082545797418,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,39,channel_40,1.160837825079427,1.055250086546034,6144
diff_pearson,一阶差分 Pearson Top-8,time_block_50,时间块缺失 50%,40,channel_41,1.006204861548023,0.8823895778884103,6144
