channel_id,channel,horizon_steps,window_minutes,missing_ratio,method,spectral_cosine,dominant_peak_preserved,high_frequency_inflation
35,channel_35,96,48.0,0.5,linear,0.9206540135191195,False,0.019932196794955573
35,channel_35,96,48.0,0.5,linear,0.897383219392209,True,-0.002417971644362686
35,channel_35,96,48.0,0.5,linear,0.8647963302898599,False,-0.010820512918818262
35,channel_35,96,48.0,0.5,linear,0.9889305299347754,False,0.001771021647842437
35,channel_35,96,48.0,0.5,linear,0.9285509555422241,True,0.0036373372874979604
35,channel_35,96,48.0,0.5,linear,0.659419728380027,False,-0.05167050658914811
35,channel_35,96,48.0,0.5,linear,0.8136972249995661,False,-0.0465356765921452
35,channel_35,96,48.0,0.5,linear,0.8290466940407764,False,-0.027846223118054823
35,channel_35,96,48.0,0.5,linear,0.9242896029796288,False,-0.01679680176202518
35,channel_35,96,48.0,0.5,linear,0.8325400404821802,False,-0.0262697467735796
35,channel_35,96,48.0,0.5,linear,0.937397206826788,False,0.003288240516851726
35,channel_35,96,48.0,0.5,linear,0.9342415041257776,False,-0.003324800400949811
35,channel_35,96,48.0,0.5,linear,0.8267406778339755,True,-0.02894606415536586
35,channel_35,96,48.0,0.5,linear,0.7769176316741211,False,-0.052964426154013186
35,channel_35,96,48.0,0.5,linear,0.8822430645393594,False,-0.020640856358591336
35,channel_35,96,48.0,0.5,linear,0.9268581605109618,True,-0.0016422362501896243
35,channel_35,96,48.0,0.5,linear,0.8704133028856537,False,-0.013253371178456798
35,channel_35,96,48.0,0.5,linear,0.5708057927255134,True,-0.05490079499872845
35,channel_35,96,48.0,0.5,linear,0.9193322226413745,True,-0.01097928221171271
35,channel_35,96,48.0,0.5,linear,0.9919612010869996,False,-0.004523125082734114
35,channel_35,96,48.0,0.5,linear,0.6927287557055389,False,-0.03040531494247832
35,channel_35,96,48.0,0.5,linear,0.2968725191100767,False,-0.07227542112180593
35,channel_35,96,48.0,0.5,linear,0.8157071936297361,False,-0.03707960414461092
35,channel_35,96,48.0,0.5,linear,0.9393734175979047,False,-0.036222865935315846
35,channel_35,96,48.0,0.5,linear,0.44411547213052605,False,-0.052740329624400555
35,channel_35,96,48.0,0.5,linear,0.6996693484570661,False,-0.00881321747290597
35,channel_35,96,48.0,0.5,linear,0.6599671885220465,False,-0.05257340968341918
35,channel_35,96,48.0,0.5,linear,0.9388047571147379,True,-0.009989721377418638
35,channel_35,96,48.0,0.5,linear,0.8238732334141612,False,-0.03265510825006199
35,channel_35,96,48.0,0.5,linear,0.7639842570739795,False,-0.017853894230772886
35,channel_35,96,48.0,0.5,linear,0.8563564134231223,False,-0.031315675630954755
35,channel_35,96,48.0,0.5,linear,0.8015042092546576,False,-0.028789421900564334
35,channel_35,96,48.0,0.9,zero,0.5234393884503009,True,-0.06838992172469693
35,channel_35,96,48.0,0.9,zero,0.49697531483881147,False,-0.05335908670494688
35,channel_35,96,48.0,0.9,zero,0.6738024267287347,False,-0.051571914981080456
35,channel_35,96,48.0,0.9,zero,0.5189545473789329,False,-0.05223238990180366
35,channel_35,96,48.0,0.9,zero,0.6651204145782692,True,-0.057467981082513254
35,channel_35,96,48.0,0.9,zero,0.37872262991088423,False,-0.05026164501768959
35,channel_35,96,48.0,0.9,zero,0.39942625432648665,False,-0.055558657017888195
35,channel_35,96,48.0,0.9,zero,0.3185508956162744,False,-0.0787958243574643
35,channel_35,96,48.0,0.9,zero,0.2380618320827569,False,-0.06392959539374199
35,channel_35,96,48.0,0.9,zero,0.35375709067069105,False,-0.06407086658317854
35,channel_35,96,48.0,0.9,zero,0.47307226030100374,False,-0.08900545780598179
35,channel_35,96,48.0,0.9,zero,0.5411570426677296,False,-0.059337368478346635
35,channel_35,96,48.0,0.9,zero,0.42071069929131044,False,-0.06241831383431331
35,channel_35,96,48.0,0.9,zero,0.6214925036824146,False,-0.056343348041658456
35,channel_35,96,48.0,0.9,zero,0.6722854963202299,False,-0.0441224554469174
35,channel_35,96,48.0,0.9,zero,0.3627079610346861,False,-0.06308895154074998
35,channel_35,96,48.0,0.9,zero,0.26272967603273706,False,-0.045833236392638504
35,channel_35,96,48.0,0.9,zero,0.5726660182716036,True,-0.04894276997146853
35,channel_35,96,48.0,0.9,zero,0.47743624603742807,False,-0.05444622418291957
35,channel_35,96,48.0,0.9,zero,0.36827242304196206,False,-0.05389894950569895
35,channel_35,96,48.0,0.9,zero,0.3090969465969446,False,-0.053713203481866124
35,channel_35,96,48.0,0.9,zero,0.39457841984902053,False,-0.05167848142140918
35,channel_35,96,48.0,0.9,zero,0.9306097093856175,True,-0.007081860344991142
35,channel_35,96,48.0,0.9,zero,0.4844043007629223,False,-0.0559230248316745
35,channel_35,96,48.0,0.9,zero,0.3811658057390125,False,-0.06261900368288702
35,channel_35,96,48.0,0.9,zero,0.5502955128274939,False,-0.062152777337315335
35,channel_35,96,48.0,0.9,zero,0.6012749161062289,True,-0.06427119976971676
35,channel_35,96,48.0,0.9,zero,0.6543920310097678,False,-0.05690858371588803
35,channel_35,96,48.0,0.9,zero,0.8993781024984016,True,-0.01616932752343698
35,channel_35,96,48.0,0.9,zero,0.586927493791886,False,-0.04866107502036871
35,channel_35,96,48.0,0.9,zero,0.5264645584710634,False,-0.048412064397995815
35,channel_35,96,48.0,0.9,zero,0.40795844618894544,False,-0.04038016341713315
35,channel_35,96,48.0,0.9,zero,0.5207217913358653,True,-0.05096215498281528
35,channel_35,96,48.0,0.9,zero,0.48373007884896185,False,-0.05113273948518024
35,channel_35,96,48.0,0.9,zero,0.37387049668688593,False,-0.06059812584298942
35,channel_35,96,48.0,0.9,zero,0.5410294605786311,False,-0.048538326063307165
35,channel_35,96,48.0,0.9,zero,0.36888488392223057,False,-0.06474518204507776
35,channel_35,96,48.0,0.9,zero,0.5124898918624112,False,-0.05880225006698877
35,channel_35,96,48.0,0.9,zero,0.605209210042673,False,-0.04942280568158331
35,channel_35,96,48.0,0.9,zero,0.4679622579574138,False,-0.07115591683859175
35,channel_35,96,48.0,0.9,zero,0.4514262794833196,False,-0.06686567919618
35,channel_35,96,48.0,0.9,zero,0.5051098982090478,False,-0.06429034000975316
35,channel_35,96,48.0,0.9,zero,0.649322289042819,False,-0.06153968129856078
35,channel_35,96,48.0,0.9,zero,0.6075652593692662,True,-0.04794794477441219
35,channel_35,96,48.0,0.9,zero,0.5403058979697017,False,-0.06691907219966081
35,channel_35,96,48.0,0.9,zero,0.45217628851241815,False,-0.06189831352180782
35,channel_35,96,48.0,0.9,zero,0.2193637293639795,False,-0.06521817815932615
35,channel_35,96,48.0,0.9,zero,0.5357382779368316,False,-0.04977813393396069
35,channel_35,96,48.0,0.9,zero,0.5274518573585109,True,-0.05501490824241488
35,channel_35,96,48.0,0.9,zero,0.37922137955450813,False,-0.07294050947743846
35,channel_35,96,48.0,0.9,zero,0.47815235497530656,False,-0.06163380153437014
35,channel_35,96,48.0,0.9,zero,0.5095710590965793,False,-0.03458613309833932
35,channel_35,96,48.0,0.9,zero,0.3384619501281368,False,-0.07229140308327878
35,channel_35,96,48.0,0.9,zero,0.4277903959598711,False,-0.06651451298547638
35,channel_35,96,48.0,0.9,zero,0.47283260285369144,False,-0.05917337980469701
35,channel_35,96,48.0,0.9,zero,0.5843244120500017,False,-0.05290255245623215
35,channel_35,96,48.0,0.9,zero,0.3196904272758164,False,-0.04098921030394041
35,channel_35,96,48.0,0.9,zero,0.3268981902397353,False,-0.06979427869296605
35,channel_35,96,48.0,0.9,zero,0.7320538972032293,True,-0.024745618857539668
35,channel_35,96,48.0,0.9,zero,0.38780463308550034,False,-0.05929453568938382
35,channel_35,96,48.0,0.9,zero,0.2561969212457496,False,-0.03091210440410224
35,channel_35,96,48.0,0.9,zero,0.5548966492769815,False,-0.05105096843746213
35,channel_35,96,48.0,0.9,zero,0.3745954691279844,False,-0.06429321477476645
35,channel_35,96,48.0,0.9,linear,0.35432539175694905,True,-0.06909997467088823
35,channel_35,96,48.0,0.9,linear,0.21137406495190572,False,-0.05484477971533048
35,channel_35,96,48.0,0.9,linear,0.36547575064287,False,-0.052704185082854335
35,channel_35,96,48.0,0.9,linear,0.3542819373069563,False,-0.05283608499753685
35,channel_35,96,48.0,0.9,linear,0.48408388618429216,True,-0.05862832101033283
35,channel_35,96,48.0,0.9,linear,0.21541108139063542,False,-0.05110574513494493
35,channel_35,96,48.0,0.9,linear,0.3657774057049951,False,-0.05588312241767696
35,channel_35,96,48.0,0.9,linear,0.23206337479075823,False,-0.07933611007859696
35,channel_35,96,48.0,0.9,linear,0.18548197714511566,False,-0.06416526432832448
35,channel_35,96,48.0,0.9,linear,0.19362091670727627,False,-0.06486833470741737
35,channel_35,96,48.0,0.9,linear,0.35920474924302975,False,-0.08772034860074782
35,channel_35,96,48.0,0.9,linear,0.4266443716744537,False,-0.05825857960745
35,channel_35,96,48.0,0.9,linear,0.2617943101834873,False,-0.06284679060790598
35,channel_35,96,48.0,0.9,linear,0.3578917067646119,False,-0.05734874142534652
35,channel_35,96,48.0,0.9,linear,0.5557390482190127,False,-0.04016367895058774
35,channel_35,96,48.0,0.9,linear,0.2150580608621543,False,-0.0635721831007685
35,channel_35,96,48.0,0.9,linear,0.19855730345685696,False,-0.046365601497227106
35,channel_35,96,48.0,0.9,linear,0.7138620247761135,True,-0.044199418712721476
35,channel_35,96,48.0,0.9,linear,0.5428757419877702,False,-0.04713249524674892
35,channel_35,96,48.0,0.9,linear,0.1829754241389057,False,-0.055013090405828864
35,channel_35,96,48.0,0.9,linear,0.2027977010476301,False,-0.05434225952255585
35,channel_35,96,48.0,0.9,linear,0.35867488750771326,False,-0.052198365496315166
35,channel_35,96,48.0,0.9,linear,0.8934826321590562,True,-0.007510962175889928
35,channel_35,96,48.0,0.9,linear,0.1421444843038219,False,-0.0577154025052441
35,channel_35,96,48.0,0.9,linear,0.6762946445205855,False,-0.05662331111046197
35,channel_35,96,48.0,0.9,linear,0.40521014032806596,False,-0.0625837373262201
35,channel_35,96,48.0,0.9,linear,0.3896835712427868,True,-0.06535908861520369
35,channel_35,96,48.0,0.9,linear,0.49640251684631365,False,-0.05441627725630942
35,channel_35,96,48.0,0.9,linear,0.8752188640436157,True,-0.016342785850409377
35,channel_35,96,48.0,0.9,linear,0.31224198366835954,False,-0.049812982020250286
35,channel_35,96,48.0,0.9,linear,0.33254404001941146,False,-0.049126452749789766
35,channel_35,96,48.0,0.9,linear,0.22492417102906906,False,-0.04119108172158974
35,channel_35,96,48.0,0.9,linear,0.4654433473001279,True,-0.05149380536022408
35,channel_35,96,48.0,0.9,linear,0.3285913494969855,False,-0.05184523263841593
35,channel_35,96,48.0,0.9,linear,0.3313310591751613,False,-0.061626145156170944
35,channel_35,96,48.0,0.9,linear,0.30289212065245275,False,-0.04943818258943958
35,channel_35,96,48.0,0.9,linear,0.2624544567844731,False,-0.06527666624658127
35,channel_35,96,48.0,0.9,linear,0.2990010908332549,False,-0.059484233736940985
35,channel_35,96,48.0,0.9,linear,0.2521877909746378,False,-0.050928687995975185
35,channel_35,96,48.0,0.9,linear,0.30697870008216877,False,-0.0718478168062758
35,channel_35,96,48.0,0.9,linear,0.28445297204039033,False,-0.06728477077017868
35,channel_35,96,48.0,0.9,linear,0.8453916358805874,False,-0.05664923299889986
35,channel_35,96,48.0,0.9,linear,0.32837950872014604,False,-0.06330749912534059
35,channel_35,96,48.0,0.9,linear,0.5112299719215503,True,-0.04847597037802851
35,channel_35,96,48.0,0.9,linear,0.6124553889251687,False,-0.059245711423488126
35,channel_35,96,48.0,0.9,linear,0.6019079754838648,False,-0.06293153472949019
35,channel_35,96,48.0,0.9,linear,0.3605813968536493,False,-0.06216560861990643
35,channel_35,96,48.0,0.9,linear,0.45149644077415446,False,-0.047462008508153714
35,channel_35,96,48.0,0.9,linear,0.46388958018385595,True,-0.055029121433718194
35,channel_35,96,48.0,0.9,linear,0.5627566459467922,False,-0.060249455711216246
35,channel_35,96,48.0,0.9,linear,0.2687598680244377,False,-0.06254163227052495
35,channel_35,96,48.0,0.9,linear,0.3593396312988976,False,-0.03510361253129967
35,channel_35,96,48.0,0.9,linear,0.16976029080790775,False,-0.0729629953345162
35,channel_35,96,48.0,0.9,linear,0.12545590723109784,False,-0.06828800536410823
35,channel_35,96,48.0,0.9,linear,0.40576530256769,False,-0.05968935424388875
35,channel_35,96,48.0,0.9,linear,0.24623740204090808,False,-0.05441195953510815
35,channel_35,96,48.0,0.9,linear,0.2588517488597714,False,-0.041307681294683075
35,channel_35,96,48.0,0.9,linear,0.22576734087870898,False,-0.07037476017008894
35,channel_35,96,48.0,0.9,linear,0.682067898418746,True,-0.023481441799986957
35,channel_35,96,48.0,0.9,linear,0.36712655322566445,False,-0.05915880852504993
35,channel_35,96,48.0,0.9,linear,0.28529505970474456,False,-0.031222397939722597
35,channel_35,96,48.0,0.9,linear,0.30741330614032175,False,-0.052823374162075123
35,channel_35,96,48.0,0.9,linear,0.2501778859646826,False,-0.06464831164102261
36,channel_36,96,48.0,0.1,zero,0.9175775152994776,True,-0.03338291608753931
36,channel_36,96,48.0,0.1,zero,0.8609784939767526,False,-0.035923373570111515
36,channel_36,96,48.0,0.1,zero,0.8849765970399621,False,-0.03814568804775692
36,channel_36,96,48.0,0.1,zero,0.8344180412717543,False,-0.06811850577779993
36,channel_36,96,48.0,0.1,zero,0.8857183682809346,True,-0.04223287308560068
36,channel_36,96,48.0,0.1,zero,0.8817418187360515,False,-0.0482038117289341
36,channel_36,96,48.0,0.1,zero,0.9999440003836866,True,0.00020371786624913402
36,channel_36,96,48.0,0.1,zero,0.765361156915637,False,-0.01884845496492372
36,channel_36,96,48.0,0.1,zero,0.9189747286904791,False,-0.034021926373954826
36,channel_36,96,48.0,0.1,zero,0.8670404649937247,False,-0.0405682114630871
36,channel_36,96,48.0,0.1,zero,0.8872284451947815,True,-0.00995677698659454
36,channel_36,96,48.0,0.1,zero,0.8744409663250777,False,-0.04946272481795338
36,channel_36,96,48.0,0.1,zero,0.9379106205854153,True,-0.036792218210624526
36,channel_36,96,48.0,0.1,zero,0.8655084066384313,False,-0.04468554644881637
36,channel_36,96,48.0,0.1,zero,0.8456141877130332,False,-0.012757272095700824
36,channel_36,96,48.0,0.1,zero,0.854150436973351,True,-0.03835756975569904
36,channel_36,96,48.0,0.1,zero,0.8210953410651204,False,-0.0509473868580204
36,channel_36,96,48.0,0.1,zero,0.9202356341580196,True,-0.016068235542975685
36,channel_36,96,48.0,0.1,zero,0.8246153174632213,False,0.001984494768511917
36,channel_36,96,48.0,0.1,zero,0.911978530751928,False,-0.016487459233225803
36,channel_36,96,48.0,0.1,zero,0.8462513434336583,True,-0.052400455837495426
36,channel_36,96,48.0,0.1,zero,0.9796903927299387,True,-0.008075799554232863
36,channel_36,96,48.0,0.1,zero,0.9920405374963145,True,-0.0018342329453225614
36,channel_36,96,48.0,0.1,zero,0.8300251898195005,False,-0.05195886291320885
36,channel_36,96,48.0,0.1,zero,0.8665460084943207,False,-0.05207056963952456
36,channel_36,96,48.0,0.1,zero,0.9094409130721823,False,-0.04690212872080569
36,channel_36,96,48.0,0.1,zero,0.9268554331283286,True,-0.028483351510475284
36,channel_36,96,48.0,0.1,zero,0.8761480665501505,True,-0.04291304842679078
36,channel_36,96,48.0,0.1,zero,0.9245739686387171,True,-0.030914498278990548
36,channel_36,96,48.0,0.1,zero,0.9274794692772732,False,-0.03909553878450071
36,channel_36,96,48.0,0.1,zero,0.871568320348313,True,-0.028763994469944584
36,channel_36,96,48.0,0.1,zero,0.9390916740679661,False,-0.0174922994097554
36,channel_36,96,48.0,0.1,zero,0.7700930693046236,False,-0.04373765783441611
36,channel_36,96,48.0,0.1,zero,0.7960575020690401,False,-0.031221713193836983
36,channel_36,96,48.0,0.1,zero,0.7615650750280817,False,-0.05237314637026607
36,channel_36,96,48.0,0.1,zero,0.8004094695575684,False,-0.05862315540438304
36,channel_36,96,48.0,0.1,zero,0.8920023029190393,True,-0.03275049736813006
36,channel_36,96,48.0,0.1,zero,0.8620371139411462,False,-0.05688741180635237
36,channel_36,96,48.0,0.1,zero,0.919765238431068,False,-0.040160642443588614
36,channel_36,96,48.0,0.1,zero,0.916580002071672,False,-0.04274594304819555
36,channel_36,96,48.0,0.1,zero,0.897213199643077,False,-0.023579656590899962
36,channel_36,96,48.0,0.1,zero,0.6937298499696959,False,-0.062341670101802193
36,channel_36,96,48.0,0.1,zero,0.881183772703135,False,-0.04261166472320829
36,channel_36,96,48.0,0.1,zero,0.7808949814805668,False,-0.058162236069143995
36,channel_36,96,48.0,0.1,zero,0.8909319604089461,True,-0.03848889666675447
36,channel_36,96,48.0,0.1,zero,0.7993864596535805,False,-0.04810625727280469
36,channel_36,96,48.0,0.1,zero,0.9341165289449113,False,-0.01391449716118491
36,channel_36,96,48.0,0.1,zero,0.9387641260779067,False,-0.010316334058017115
36,channel_36,96,48.0,0.1,zero,0.8545181351360914,True,-0.033208505274706396
36,channel_36,96,48.0,0.1,zero,0.8065706592523291,False,-0.0565338932822433
36,channel_36,96,48.0,0.1,zero,0.8970785681133052,False,-0.022772396250979703
36,channel_36,96,48.0,0.1,zero,0.8324404041013317,False,-0.012527809364177099
36,channel_36,96,48.0,0.1,zero,0.8962893747455033,False,-0.04406201085311711
36,channel_36,96,48.0,0.1,zero,0.8710044981387225,False,-0.02980075806365464
36,channel_36,96,48.0,0.1,zero,0.892325448313205,False,-0.05765980619323165
36,channel_36,96,48.0,0.1,zero,0.8599329288692998,False,-0.05592694069301158
36,channel_36,96,48.0,0.1,zero,0.8731337573448749,False,-0.0561860484186177
36,channel_36,96,48.0,0.1,zero,0.8655780777103316,False,-0.05221779871058183
36,channel_36,96,48.0,0.1,zero,0.7705889486844231,False,-0.04030068772725207
36,channel_36,96,48.0,0.1,zero,0.9986930141703211,False,-7.26246465299063e-06
36,channel_36,96,48.0,0.1,zero,0.6732909768277022,False,-0.05986075164693397
36,channel_36,96,48.0,0.1,zero,0.788990458363696,True,-0.07052485305797163
36,channel_36,96,48.0,0.1,zero,0.926078619771555,True,-0.031095676576002203
36,channel_36,96,48.0,0.1,linear,0.9999999999999997,True,0.0
36,channel_36,96,48.0,0.1,linear,0.9997929241132714,True,0.0002247619608108098
36,channel_36,96,48.0,0.1,linear,0.9888289616532792,False,-0.0030667358547986773
36,channel_36,96,48.0,0.1,linear,0.9680249532833094,False,-0.0045376508541129235
36,channel_36,96,48.0,0.1,linear,0.9914560123791797,True,-0.0036611419699882145
36,channel_36,96,48.0,0.1,linear,0.9946289957296367,True,1.4776872303556843e-07
36,channel_36,96,48.0,0.1,linear,0.9999999999999994,True,0.0
36,channel_36,96,48.0,0.1,linear,0.9993125298458853,True,-0.000925294077448055
36,channel_36,96,48.0,0.1,linear,1.0000000000000002,True,0.0
36,channel_36,96,48.0,0.1,linear,0.9719912583197168,True,-0.006486601433000658
36,channel_36,96,48.0,0.1,linear,0.9766742705884488,True,-0.011350590892348085
36,channel_36,96,48.0,0.1,linear,1.0,True,0.0
36,channel_36,96,48.0,0.1,linear,0.8925985145624566,True,-0.0330827319621665
36,channel_36,96,48.0,0.1,linear,1.0000000000000002,True,0.0
36,channel_36,96,48.0,0.1,linear,1.0000000000000002,True,0.0
36,channel_36,96,48.0,0.1,linear,0.9999999999999998,True,0.0
36,channel_36,96,48.0,0.1,linear,0.9718088166839255,True,-0.0009049259343913013
36,channel_36,96,48.0,0.1,linear,1.0000000000000004,True,0.0
36,channel_36,96,48.0,0.1,linear,0.959379898377017,True,-0.005581492295434546
36,channel_36,96,48.0,0.1,linear,1.0000000000000004,True,0.0
36,channel_36,96,48.0,0.1,linear,0.9999999999999997,True,0.0
36,channel_36,96,48.0,0.1,linear,0.9998210568441828,True,0.0003465140035819464
36,channel_36,96,48.0,0.1,linear,1.0000000000000004,True,0.0
36,channel_36,96,48.0,0.1,linear,1.0,True,0.0
36,channel_36,96,48.0,0.1,linear,0.7682837362829857,False,-0.01993491147445131
36,channel_36,96,48.0,0.1,linear,0.9983687842594802,True,-0.00018610828513346278
36,channel_36,96,48.0,0.1,linear,0.9500979491372671,True,-0.01426743891927881
36,channel_36,96,48.0,0.1,linear,0.9450696595857622,True,0.014496499294620546
36,channel_36,96,48.0,0.1,linear,0.9153183588744277,True,-0.024614385717465354
36,channel_36,96,48.0,0.1,linear,1.0000000000000002,True,0.0
36,channel_36,96,48.0,0.1,linear,0.8500990035777115,True,-0.012630488265030416
36,channel_36,96,48.0,0.1,linear,0.9999999999999997,True,0.0
36,channel_36,96,48.0,0.1,linear,0.9828930797939406,False,-0.008492624289855949
36,channel_36,96,48.0,0.1,linear,0.9716970751435826,False,-0.0078988636475259
36,channel_36,96,48.0,0.1,linear,0.9655606453524537,True,-0.005308648174680568
36,channel_36,96,48.0,0.1,linear,0.9667897072849095,False,-0.010625609134144613
36,channel_36,96,48.0,0.1,linear,0.9240585674035826,True,-0.026404578713568123
36,channel_36,96,48.0,0.1,linear,0.99310857686336,False,0.0031211258529971198
36,channel_36,96,48.0,0.1,linear,0.9999999999999998,True,0.0
36,channel_36,96,48.0,0.1,linear,0.9999999999999998,True,0.0
36,channel_36,96,48.0,0.1,linear,0.9619959248939806,True,0.0028746243340098884
36,channel_36,96,48.0,0.1,linear,1.0000000000000002,True,0.0
36,channel_36,96,48.0,0.1,linear,0.9541044345558884,False,-0.018903303757659008
36,channel_36,96,48.0,0.1,linear,1.0000000000000007,True,0.0
36,channel_36,96,48.0,0.1,linear,1.0,True,0.0
36,channel_36,96,48.0,0.1,linear,0.9721196119864975,False,-0.004140155366180072
36,channel_36,96,48.0,0.1,linear,0.9961536622705941,True,-0.001332499069864268
36,channel_36,96,48.0,0.1,linear,0.9982565225457941,True,-0.00043882088003815295
36,channel_36,96,48.0,0.1,linear,0.9999999999999998,True,0.0
36,channel_36,96,48.0,0.1,linear,0.8765162865341027,False,-0.04880315619203216
36,channel_36,96,48.0,0.1,linear,0.9999999999999996,True,0.0
36,channel_36,96,48.0,0.1,linear,0.9999999999999994,True,0.0
36,channel_36,96,48.0,0.1,linear,0.9993595810863962,True,-0.000764890452745727
36,channel_36,96,48.0,0.1,linear,0.9881416230245664,True,0.0029617194699610855
36,channel_36,96,48.0,0.1,linear,0.9921835374753799,True,0.0012284095918352889
36,channel_36,96,48.0,0.1,linear,0.9818816227269141,True,0.004172181307106879
36,channel_36,96,48.0,0.1,linear,1.0000000000000007,True,0.0
36,channel_36,96,48.0,0.1,linear,0.8802308688247527,True,0.010543308512730623
36,channel_36,96,48.0,0.1,linear,0.9900200361097694,True,-0.0019995651992756602
36,channel_36,96,48.0,0.1,linear,0.9988671115425861,False,-2.2004181309556725e-05
36,channel_36,96,48.0,0.1,linear,0.9978799855761744,True,-0.002410282071536665
36,channel_36,96,48.0,0.1,linear,0.9472459176620905,True,-0.02386971876594165
36,channel_36,96,48.0,0.1,linear,0.9708794624135653,True,-0.020144301087380325
36,channel_36,96,48.0,0.5,zero,0.9494913937812519,False,-0.038877723639158625
36,channel_36,96,48.0,0.5,zero,0.9474045661338459,False,-0.034605432242694543
36,channel_36,96,48.0,0.5,zero,0.8766323092359377,False,-0.04202015103180162
36,channel_36,96,48.0,0.5,zero,0.8398537608629429,True,-0.0765573201290303
36,channel_36,96,48.0,0.5,zero,0.9139281625339148,False,-0.04399604479616033
36,channel_36,96,48.0,0.5,zero,0.6663925118251245,False,-0.06463814094262439
36,channel_36,96,48.0,0.5,zero,0.935349301027838,False,0.004521959988280672
36,channel_36,96,48.0,0.5,zero,0.7522833574962019,False,-0.023409581134564265
36,channel_36,96,48.0,0.5,zero,0.8956620485765393,False,-0.04109614714590333
36,channel_36,96,48.0,0.5,zero,0.8674816530119325,False,-0.046204101315937565
36,channel_36,96,48.0,0.5,zero,0.9347338004664967,False,-0.014382139940986863
36,channel_36,96,48.0,0.5,zero,0.8186378091763902,False,-0.05517562966921317
36,channel_36,96,48.0,0.5,zero,0.9579555436935443,True,-0.03807783326435666
36,channel_36,96,48.0,0.5,zero,0.8745717683461373,False,-0.04427515496689886
36,channel_36,96,48.0,0.5,zero,0.9138153432857263,True,-0.014209746881932954
36,channel_36,96,48.0,0.5,zero,0.892399781444896,False,-0.043349463190659215
36,channel_36,96,48.0,0.5,zero,0.7358097202358659,False,-0.05889213226085028
36,channel_36,96,48.0,0.5,zero,0.8969089839580121,False,-0.023534519347154365
36,channel_36,96,48.0,0.5,zero,0.8936083677157645,True,-0.0065440507186756425
36,channel_36,96,48.0,0.5,zero,0.9462862416306738,False,-0.01754674001669456
36,channel_36,96,48.0,0.5,zero,0.7983826454795512,False,-0.06130739237439623
36,channel_36,96,48.0,0.5,zero,0.9211080234659805,False,-0.047400060930058704
36,channel_36,96,48.0,0.5,zero,0.83498017643818,False,-0.045389559707687
36,channel_36,96,48.0,0.5,zero,0.8014740369084836,False,-0.06199394080493478
36,channel_36,96,48.0,0.5,zero,0.8876983224436148,False,-0.05204401483605561
36,channel_36,96,48.0,0.5,zero,0.874571666454239,False,-0.05649093965727632
36,channel_36,96,48.0,0.5,zero,0.9290077459048738,False,-0.03394537302242004
36,channel_36,96,48.0,0.5,zero,0.867708482439652,True,-0.041911308615243885
36,channel_36,96,48.0,0.5,zero,0.9687556079123938,True,-0.027611226229025253
36,channel_36,96,48.0,0.5,zero,0.9527005171702426,False,-0.04211384401929383
36,channel_36,96,48.0,0.5,zero,0.8744480532710456,True,-0.035845624388742225
36,channel_36,96,48.0,0.5,zero,0.8907960586856458,False,-0.026107625369182555
36,channel_36,96,48.0,0.5,zero,0.7710392411788609,False,-0.05829525299039823
36,channel_36,96,48.0,0.5,zero,0.7238994274091125,True,-0.043188170588047504
36,channel_36,96,48.0,0.5,zero,0.7470329662939145,True,-0.060971660840856395
36,channel_36,96,48.0,0.5,zero,0.8297724340127014,False,-0.05857966540244255
36,channel_36,96,48.0,0.5,zero,0.9083823346204161,True,-0.03211110719247654
36,channel_36,96,48.0,0.5,zero,0.8546522417415029,False,-0.058376064596499806
36,channel_36,96,48.0,0.5,zero,0.9263696581683735,False,-0.04355277401572148
36,channel_36,96,48.0,0.5,zero,0.8862008977056861,False,-0.05070777492240842
36,channel_36,96,48.0,0.5,zero,0.9089862255528338,False,-0.023282088902444875
36,channel_36,96,48.0,0.5,zero,0.856825008618707,False,-0.054399245818304756
36,channel_36,96,48.0,0.5,zero,0.8720523669653347,False,-0.05046170221873937
36,channel_36,96,48.0,0.5,zero,0.8279996130043266,False,-0.06290266858329331
36,channel_36,96,48.0,0.5,zero,0.8626027501210805,False,-0.04899998245621352
36,channel_36,96,48.0,0.5,zero,0.6538129806818822,False,-0.055839069099251085
36,channel_36,96,48.0,0.5,zero,0.8969873523402624,False,-0.032019912809873735
36,channel_36,96,48.0,0.5,zero,0.7159457249307631,False,-0.04760843693791404
36,channel_36,96,48.0,0.5,zero,0.7868056091396259,True,-0.04889097569323813
36,channel_36,96,48.0,0.5,zero,0.8506418714686748,False,-0.03848135176871092
36,channel_36,96,48.0,0.5,zero,0.9332954243119589,False,-0.029628301328703987
36,channel_36,96,48.0,0.5,zero,0.9138934511652592,True,-0.016034076073673634
36,channel_36,96,48.0,0.5,zero,0.8871825884605853,False,-0.052428083853891555
36,channel_36,96,48.0,0.5,zero,0.8794778508363224,False,-0.0360629246768875
36,channel_36,96,48.0,0.5,zero,0.906810299907425,False,-0.058555808477366356
36,channel_36,96,48.0,0.5,zero,0.8916408088761669,False,-0.05955670615185843
36,channel_36,96,48.0,0.5,zero,0.8676248933940987,False,-0.06431113326924483
36,channel_36,96,48.0,0.5,zero,0.8016839478390844,False,-0.059971609452478966
36,channel_36,96,48.0,0.5,zero,0.5090541506333897,False,-0.04940884961981054
36,channel_36,96,48.0,0.5,zero,0.7082324530536673,False,-0.056374258639244286
