record 264/799 index=1653 train=292 eval=32 loss=0.7954
record 265/799 index=1808 train=168 eval=18 loss=0.6049
record 266/799 index=563 train=317 eval=35 loss=0.6560
record 267/799 index=1946 train=339 eval=37 loss=1.2685
record 268/799 index=345 train=190 eval=21 loss=0.4681
record 269/799 index=3825 train=373 eval=41 loss=0.5413
record 270/799 index=2418 train=291 eval=32 loss=0.8309
record 271/799 index=3341 train=342 eval=38 loss=0.5276
record 272/799 index=1587 train=310 eval=34 loss=1.2229
record 273/799 index=3679 train=294 eval=32 loss=0.7645
record 274/799 index=2351 train=236 eval=26 loss=0.6131
record 275/799 index=201 train=363 eval=40 loss=0.5775
record 276/799 index=1637 train=338 eval=37 loss=1.0109
record 277/799 index=1268 train=267 eval=29 loss=0.8675
record 278/799 index=2040 train=349 eval=38 loss=0.5722
record 279/799 index=1702 train=302 eval=33 loss=0.7315
record 280/799 index=534 train=297 eval=32 loss=0.8566
record 281/799 index=2800 train=347 eval=38 loss=0.6060
record 282/799 index=3833 train=276 eval=30 loss=0.5068
record 283/799 index=1219 train=269 eval=29 loss=0.9263
record 284/799 index=2030 train=207 eval=22 loss=0.4574
record 285/799 index=3120 train=120 eval=13 loss=0.6763
record 286/799 index=3721 train=429 eval=47 loss=0.8774
record 287/799 index=1776 train=291 eval=32 loss=0.7066
record 288/799 index=632 train=337 eval=37 loss=0.7171
record 289/799 index=1457 train=283 eval=31 loss=0.8014
record 290/799 index=108 train=292 eval=32 loss=0.8796
record 291/799 index=93 train=304 eval=33 loss=0.8891
record 292/799 index=2454 train=282 eval=31 loss=1.1641
record 293/799 index=1518 train=251 eval=27 loss=0.3239
record 294/799 index=1827 train=284 eval=31 loss=0.6409
record 295/799 index=2665 train=385 eval=42 loss=0.6969
record 296/799 index=3944 train=297 eval=32 loss=1.0593
record 297/799 index=2874 train=334 eval=37 loss=0.4033
record 298/799 index=2805 train=390 eval=43 loss=0.6391
record 299/799 index=1006 train=205 eval=22 loss=0.4622
record 300/799 index=1020 train=180 eval=20 loss=0.7167
record 301/799 index=2437 train=327 eval=36 loss=1.1499
record 302/799 index=1614 train=273 eval=30 loss=0.7634
record 303/799 index=1675 train=282 eval=31 loss=0.9758
record 304/799 index=3508 train=222 eval=24 loss=0.8786
